ticker,company_name,sector,year,has_text,text_len,tone_net,tone_change_from_prior,total_theme_mentions_per_10k,theme_mentions_change_from_prior,dominant_theme,text_similarity_to_prior,changed_from_prior,theme_shift_from_prior
INTC,Intel,Technology,2018,True,333090,0.1918,-0.03,58.21249999999999,10.067499999999995,financial_performance_growth,0.21275,True,10.831299999999999
INTC,Intel,Technology,2019,True,476851,0.2401,0.04830000000000001,58.550700000000006,0.3382000000000147,financial_performance_growth,0.14905,True,11.574199999999998
INTC,Intel,Technology,2020,True,482281,0.354,0.11389999999999997,68.259,9.708299999999994,financial_performance_growth,0.2041,True,10.335699999999997
INTC,Intel,Technology,2021,True,442691,0.432,0.07800000000000001,70.7716,2.512600000000006,financial_performance_growth,0.1671,True,8.125
INTC,Intel,Technology,2022,True,587092,0.4087,-0.023299999999999987,65.4753,-5.296300000000002,financial_performance_growth,0.11325,True,5.365899999999996
INTC,Intel,Technology,2023,True,573639,0.4128,0.0040999999999999925,61.46719999999999,-4.008100000000013,financial_performance_growth,0.13175,True,6.8831000000000016
INTC,Intel,Technology,2024,True,434023,0.2239,-0.1889,69.69669999999999,8.229500000000002,financial_performance_growth,0.06885,True,12.0521
JNJ,Johnson & Johnson,Healthcare,2016,True,274829,0.3719,,56.8354,,financial_performance_growth,,,
JNJ,Johnson & Johnson,Healthcare,2017,True,342820,0.3605,-0.011400000000000021,53.4392,-3.3962000000000003,financial_performance_growth,0.3343,True,7.601199999999997
JNJ,Johnson & Johnson,Healthcare,2018,True,267902,0.2152,-0.14529999999999998,62.0375,8.598300000000002,financial_performance_growth,0.4216,True,8.598300000000002
JNJ,Johnson & Johnson,Healthcare,2019,True,298343,0.0707,-0.14450000000000002,61.9756,-0.0619000000000014,financial_performance_growth,0.3773,True,2.4757000000000033
JNJ,Johnson & Johnson,Healthcare,2020,True,321461,-0.12,-0.19069999999999998,62.309200000000004,0.3336000000000041,financial_performance_growth,0.39545,True,4.455399999999996
JNJ,Johnson & Johnson,Healthcare,2021,True,377525,0.1907,0.3107,68.1545,5.845299999999995,financial_performance_growth,0.14145,True,16.3855
JNJ,Johnson & Johnson,Healthcare,2022,True,619218,0.2312,0.04049999999999998,66.3902,-1.7643000000000058,financial_performance_growth,0.1518,True,9.192900000000002
JNJ,Johnson & Johnson,Healthcare,2023,True,393016,0.0478,-0.18339999999999998,72.4143,6.024100000000004,financial_performance_growth,0.0541,True,18.0165
JNJ,Johnson & Johnson,Healthcare,2024,True,347211,0.0741,0.026299999999999997,72.319,-0.09529999999999461,financial_performance_growth,0.0603,True,5.578099999999999
JPM,JPMorgan Chase,Financials,2016,True,351738,0.0064,,60.6133,,financial_performance_growth,,,
JPM,JPMorgan Chase,Financials,2017,True,319783,-0.0445,-0.0509,60.97880000000001,0.3655000000000044,financial_performance_growth,0.32915,True,8.444899999999997
JPM,JPMorgan Chase,Financials,2018,True,413885,-0.0086,0.0359,52.5265,-8.452300000000008,financial_performance_growth,0.1093,True,9.344500000000002
JPM,JPMorgan Chase,Financials,2019,True,333681,0.0373,0.045899999999999996,63.08410000000001,10.557600000000008,financial_performance_growth,0.3202,True,11.134000000000004
JPM,JPMorgan Chase,Financials,2020,True,365880,0.1787,0.1414,67.1806,4.096499999999992,financial_performance_growth,0.3587,True,6.7017
JPM,JPMorgan Chase,Financials,2021,True,440290,0.1632,-0.015499999999999986,64.3212,-2.8593999999999937,financial_performance_growth,0.5146,True,6.642200000000003
JPM,JPMorgan Chase,Financials,2022,True,415001,0.2444,0.0812,69.2771,4.9559,financial_performance_growth,0.5581,True,8.095300000000002
JPM,JPMorgan Chase,Financials,2023,True,457390,0.2365,-0.007900000000000018,65.78620000000001,-3.4908999999999963,financial_performance_growth,0.4618,True,7.4887
JPM,JPMorgan Chase,Financials,2024,True,493425,0.12,-0.11649999999999999,62.664,-3.1222000000000065,financial_performance_growth,0.5301,True,7.406199999999998
LLY,Eli Lilly,Healthcare,2016,True,199082,0.2857,,57.61450000000001,,financial_performance_growth,,,
LLY,Eli Lilly,Healthcare,2017,True,279780,0.4452,0.15949999999999998,49.682,-7.9325000000000045,financial_performance_growth,0.3592,True,8.0601
LLY,Eli Lilly,Healthcare,2018,True,373723,0.3244,-0.12079999999999996,46.4516,-3.230400000000003,financial_performance_growth,0.2254,True,3.2922000000000002
LLY,Eli Lilly,Healthcare,2019,True,249610,0.4857,0.1613,60.73480000000001,14.283200000000008,financial_performance_growth,0.1807,True,14.2832
LLY,Eli Lilly,Healthcare,2020,True,291069,0.3004,-0.18530000000000002,59.6079,-1.1269000000000062,financial_performance_growth,0.152,True,4.685100000000006
LLY,Eli Lilly,Healthcare,2021,True,332753,0.4109,0.11049999999999999,64.55250000000001,4.944600000000008,financial_performance_growth,0.182,True,6.460400000000003
LLY,Eli Lilly,Healthcare,2022,True,373570,0.375,-0.03589999999999999,61.380799999999994,-3.1717000000000155,financial_performance_growth,0.06025,True,10.615300000000001
LLY,Eli Lilly,Healthcare,2023,True,405940,0.3589,-0.016100000000000003,69.61619999999999,8.235399999999998,financial_performance_growth,0.05525,True,10.354600000000003
LLY,Eli Lilly,Healthcare,2024,True,362907,0.3716,0.012699999999999989,68.86059999999999,-0.7556000000000012,financial_performance_growth,0.2189,True,3.1589999999999985
LOW,Lowe's,Consumer Discretionary,2016,True,252843,0.4303,,54.2629,,financial_performance_growth,,,
LOW,Lowe's,Consumer Discretionary,2017,True,227455,0.411,-0.01930000000000004,55.395700000000005,1.1328000000000031,financial_performance_growth,0.53075,True,3.808999999999997
LOW,Lowe's,Consumer Discretionary,2018,True,231690,0.2883,-0.12269999999999998,55.0304,-0.36530000000000484,financial_performance_growth,0.52125,True,5.110500000000004
LOW,Lowe's,Consumer Discretionary,2019,True,251496,0.3029,0.014600000000000002,53.0822,-1.9482,financial_performance_growth,0.58275,True,6.151200000000001
LOW,Lowe's,Consumer Discretionary,2020,True,278051,0.4368,0.13390000000000002,52.2565,-0.8256999999999977,financial_performance_growth,0.657,True,8.3041
LOW,Lowe's,Consumer Discretionary,2021,True,277916,0.262,-0.1748,65.99119999999999,13.73469999999999,financial_performance_growth,0.16315,True,13.734699999999997
LOW,Lowe's,Consumer Discretionary,2022,True,414875,0.3039,0.04189999999999999,57.535399999999996,-8.455799999999996,financial_performance_growth,0.2327,True,15.255399999999998
LOW,Lowe's,Consumer Discretionary,2023,True,299373,0.277,-0.02689999999999998,61.1611,3.625700000000002,financial_performance_growth,0.4281,True,15.361899999999999
LOW,Lowe's,Consumer Discretionary,2024,True,284179,0.2231,-0.05390000000000003,61.4401,0.27900000000000347,financial_performance_growth,0.5043,True,1.831999999999999
MCD,McDonald's,Consumer Discretionary,2016,True,234367,0.4156,,44.076100000000004,,financial_performance_growth,,,
MCD,McDonald's,Consumer Discretionary,2017,True,330056,0.4286,0.012999999999999956,44.628800000000005,0.5527000000000015,financial_performance_growth,0.0887,True,3.6012999999999984
MCD,McDonald's,Consumer Discretionary,2018,True,246720,0.2928,-0.13579999999999998,55.6905,11.061699999999995,financial_performance_growth,0.18295,True,11.061699999999998
MCD,McDonald's,Consumer Discretionary,2019,True,240906,0.4979,0.2051,56.91,1.2194999999999965,financial_performance_growth,0.18775,True,6.215300000000001
MCD,McDonald's,Consumer Discretionary,2020,True,336470,0.4295,-0.06840000000000002,46.5421,-10.367899999999999,financial_performance_growth,0.26115,True,11.8729
MCD,McDonald's,Consumer Discretionary,2021,True,260875,0.4327,0.0031999999999999806,57.268699999999995,10.726599999999998,financial_performance_growth,0.16095,True,10.891
MCD,McDonald's,Consumer Discretionary,2022,False,0,0.0,,0.0,,,,,
MCD,McDonald's,Consumer Discretionary,2023,True,371035,0.5251,0.09240000000000004,55.9786,-1.2900999999999954,financial_performance_growth,0.11095,True,7.472899999999999
MCD,McDonald's,Consumer Discretionary,2024,True,387302,0.5436,0.01849999999999996,50.167699999999996,-5.810900000000004,financial_performance_growth,0.1439,True,5.810899999999997
MDT,Medtronic,Healthcare,2016,True,590769,0.1429,,30.0287,,financial_performance_growth,,,
MDT,Medtronic,Healthcare,2017,True,424517,0.1702,0.02729999999999999,48.4551,18.4264,financial_performance_growth,0.30305,True,18.7678
MDT,Medtronic,Healthcare,2018,True,258824,-0.0563,-0.22649999999999998,61.9339,13.4788,financial_performance_growth,0.53465,True,13.641000000000005
MDT,Medtronic,Healthcare,2019,True,278156,-0.0066,0.0497,59.1395,-2.794400000000003,financial_performance_growth,0.60745,True,3.2893999999999997
MDT,Medtronic,Healthcare,2020,True,303227,0.0435,0.0501,60.0869,0.9474000000000018,financial_performance_growth,0.53205,True,1.9692000000000052
MDT,Medtronic,Healthcare,2021,True,458363,0.0927,0.04920000000000001,50.5056,-9.581299999999999,financial_performance_growth,0.62055,True,10.059299999999997
MDT,Medtronic,Healthcare,2022,True,292830,0.0235,-0.06920000000000001,63.279,12.773400000000002,financial_performance_growth,0.5741,True,12.7734
MDT,Medtronic,Healthcare,2023,True,338101,0.0215,-0.0020000000000000018,56.8471,-6.431900000000006,financial_performance_growth,0.55285,True,11.0177
MDT,Medtronic,Healthcare,2024,True,298599,0.1214,0.09989999999999999,62.5922,5.745100000000001,financial_performance_growth,0.69075,True,10.028299999999998
META,Meta Platforms,Technology,2016,True,754192,0.2456,,28.175999999999995,,financial_performance_growth,,,
META,Meta Platforms,Technology,2017,True,186226,0.2673,0.02169999999999997,50.3154,22.139400000000002,financial_performance_growth,0.6247,True,22.901999999999997
META,Meta Platforms,Technology,2018,True,198547,-0.1448,-0.4121,51.070899999999995,0.7554999999999978,financial_performance_growth,0.63685,True,3.083300000000002
META,Meta Platforms,Technology,2019,True,255279,0.0756,0.2204,56.29140000000001,5.2205000000000155,financial_performance_growth,0.79165,True,7.493499999999997
META,Meta Platforms,Technology,2020,True,305874,0.0623,-0.0133,60.3516,4.060199999999988,financial_performance_growth,0.66215,True,7.6827999999999985
META,Meta Platforms,Technology,2021,True,334017,0.1602,0.09790000000000001,66.3141,5.962499999999999,financial_performance_growth,0.18335,True,8.314500000000002
META,Meta Platforms,Technology,2022,True,335987,0.0465,-0.11370000000000001,60.895300000000006,-5.41879999999999,financial_performance_growth,0.1571,True,7.951000000000002
META,Meta Platforms,Technology,2023,True,380457,0.1423,0.09580000000000001,62.6352,1.7398999999999916,financial_performance_growth,0.17275,True,7.5943000000000005
META,Meta Platforms,Technology,2024,True,499847,0.1322,-0.010099999999999998,53.6965,-8.938699999999997,financial_performance_growth,0.53375,True,10.1619
MPC,Marathon Petroleum,Energy,2016,True,376980,0.2754,,50.825,,financial_performance_growth,,,
MPC,Marathon Petroleum,Energy,2017,True,455012,0.1538,-0.12159999999999999,50.4821,-0.3429000000000002,financial_performance_growth,0.43515,True,5.1766999999999985
MPC,Marathon Petroleum,Energy,2018,True,367039,0.2233,0.0695,50.948299999999996,0.4661999999999935,financial_performance_growth,0.24385,True,6.320599999999998
MPC,Marathon Petroleum,Energy,2019,True,289181,0.2418,0.01849999999999999,57.3343,6.386000000000003,financial_performance_growth,0.14,True,7.090200000000003
MPC,Marathon Petroleum,Energy,2020,True,288002,0.2808,0.03900000000000001,62.2911,4.956800000000001,financial_performance_growth,0.102,True,7.273200000000001
MPC,Marathon Petroleum,Energy,2021,True,459168,0.2527,-0.028100000000000014,52.507999999999996,-9.783100000000005,financial_performance_growth,0.109,True,13.281700000000006
MPC,Marathon Petroleum,Energy,2022,True,332220,0.3208,0.0681,61.0138,8.505800000000008,financial_performance_growth,0.4672,True,9.408400000000004
MPC,Marathon Petroleum,Energy,2023,True,338818,0.2887,-0.03209999999999996,59.6483,-1.3655000000000044,financial_performance_growth,0.1616,True,4.0957000000000034
MPC,Marathon Petroleum,Energy,2024,True,328388,0.2545,-0.03420000000000001,60.1422,0.49390000000000356,financial_performance_growth,0.48605,True,2.465900000000001
MRK,Merck,Healthcare,2016,True,285683,0.3737,,50.7555,,financial_performance_growth,,,
MRK,Merck,Healthcare,2017,True,299001,0.3036,-0.0701,50.334199999999996,-0.42130000000000223,financial_performance_growth,0.5474,True,6.0831
MRK,Merck,Healthcare,2018,True,270513,0.3833,0.0797,49.8682,-0.465999999999994,financial_performance_growth,0.19875,True,2.546400000000002
MRK,Merck,Healthcare,2019,True,370592,0.2171,-0.1662,45.8455,-4.0227,financial_performance_growth,0.1021,True,6.1953000000000005
MRK,Merck,Healthcare,2020,True,278258,0.3136,0.0965,53.547399999999996,7.701899999999995,financial_performance_growth,0.09525,True,7.731299999999999
MRK,Merck,Healthcare,2021,True,289605,0.4343,0.12070000000000003,51.4494,-2.097999999999999,financial_performance_growth,0.2337,True,4.8298000000000005
MRK,Merck,Healthcare,2022,True,325455,0.3617,-0.0726,51.620000000000005,0.1706000000000074,financial_performance_growth,0.1736,True,7.681199999999999
MRK,Merck,Healthcare,2023,True,382206,0.2893,-0.07240000000000002,51.9092,0.2891999999999939,financial_performance_growth,0.2098,True,5.934599999999998
MRK,Merck,Healthcare,2024,True,343373,0.2963,0.007000000000000006,57.2555,5.346299999999999,financial_performance_growth,0.1739,True,7.027900000000001
MS,Morgan Stanley,Financials,2016,True,353568,-0.2456,,54.105599999999995,,financial_performance_growth,,,
MS,Morgan Stanley,Financials,2017,True,436784,-0.1875,0.05810000000000001,52.0394,-2.066199999999995,financial_performance_growth,0.47835,True,7.136800000000001
MS,Morgan Stanley,Financials,2018,True,277202,-0.1672,0.020300000000000012,63.455600000000004,11.416200000000003,financial_performance_growth,0.4426,True,11.978600000000004
MS,Morgan Stanley,Financials,2019,True,291581,-0.142,0.0252,64.3389,0.8832999999999913,financial_performance_growth,0.53515,True,3.980299999999998
MS,Morgan Stanley,Financials,2020,True,285709,-0.1419,9.999999999998899e-05,64.1911,-0.1477999999999895,financial_performance_growth,0.5367,True,3.0904
MS,Morgan Stanley,Financials,2021,True,349271,-0.1562,-0.014300000000000007,60.297,-3.8941000000000088,financial_performance_growth,0.38845,True,10.009699999999999
MS,Morgan Stanley,Financials,2022,True,294873,-0.0361,0.12010000000000001,67.65639999999999,7.359399999999994,financial_performance_growth,0.46395,True,11.623799999999997
MS,Morgan Stanley,Financials,2023,True,327075,-0.0698,-0.0337,69.2807,1.6243000000000052,financial_performance_growth,0.62735,True,8.2681
MS,Morgan Stanley,Financials,2024,True,445454,-0.1475,-0.07769999999999999,63.6654,-5.615299999999998,financial_performance_growth,0.35145,True,9.807300000000003
MSFT,Microsoft,Technology,2016,True,292011,0.4178,,53.319900000000004,,financial_performance_growth,,,
MSFT,Microsoft,Technology,2017,True,341925,0.3866,-0.031200000000000006,51.7949,-1.5250000000000057,financial_performance_growth,0.29065,True,4.928199999999999
MSFT,Microsoft,Technology,2018,True,227714,0.2273,-0.1593,62.534800000000004,10.739900000000006,financial_performance_growth,0.2062,True,10.7399
MSFT,Microsoft,Technology,2019,True,248785,0.4378,0.21050000000000002,65.7595,3.2246999999999986,financial_performance_growth,0.26635,True,7.094100000000001
MSFT,Microsoft,Technology,2020,True,266479,0.3588,-0.07900000000000001,68.8609,3.101399999999998,financial_performance_growth,0.40265,True,8.575600000000001
MSFT,Microsoft,Technology,2021,True,353635,0.3939,0.035099999999999965,63.879400000000004,-4.981499999999997,financial_performance_growth,0.46505,True,14.687300000000004
MSFT,Microsoft,Technology,2022,True,314638,0.3753,-0.01859999999999995,71.0022,7.122799999999998,financial_performance_growth,0.5117,True,12.892800000000001
MSFT,Microsoft,Technology,2023,True,344004,0.2222,-0.1531,67.09219999999999,-3.910000000000011,financial_performance_growth,0.5955,True,8.192
MSFT,Microsoft,Technology,2024,True,346024,0.2358,0.013600000000000001,71.4692,4.3770000000000095,financial_performance_growth,0.5247,True,9.8946
NKE,Nike,Consumer Discretionary,2016,True,204434,-0.0097,,51.116699999999994,,financial_performance_growth,,,
NKE,Nike,Consumer Discretionary,2017,True,203179,-0.1183,-0.1086,49.217699999999994,-1.899000000000001,financial_performance_growth,0.9013,False,3.618599999999995
NKE,Nike,Consumer Discretionary,2018,True,191318,-0.0309,0.0874,54.5687,5.351000000000006,financial_performance_growth,0.65885,True,9.423399999999997
NKE,Nike,Consumer Discretionary,2019,True,180656,-0.0575,-0.026600000000000002,61.7749,7.206200000000003,financial_performance_growth,0.37165,True,7.206200000000003
NKE,Nike,Consumer Discretionary,2020,True,275401,0.1385,0.196,48.8016,-12.973300000000002,financial_performance_growth,0.3301,True,13.4781
NKE,Nike,Consumer Discretionary,2021,True,254136,0.476,0.33749999999999997,65.8702,17.068599999999996,financial_performance_growth,0.7242,True,18.858200000000004
NKE,Nike,Consumer Discretionary,2022,True,244405,0.2568,-0.2192,56.5454,-9.324799999999996,financial_performance_growth,0.63195,True,12.710800000000003
NKE,Nike,Consumer Discretionary,2023,True,245924,0.3986,0.14180000000000004,62.986999999999995,6.441599999999994,financial_performance_growth,0.36065,True,8.358800000000002
NKE,Nike,Consumer Discretionary,2024,True,252172,0.2707,-0.1279,60.077999999999996,-2.908999999999999,financial_performance_growth,0.77795,True,4.944600000000002
NVDA,NVIDIA,Technology,2016,True,416234,0.2642,,41.0105,,financial_performance_growth,,,
NVDA,NVIDIA,Technology,2017,True,187401,0.1525,-0.1117,54.69540000000001,13.684900000000006,financial_performance_growth,0.52235,True,19.575100000000003
NVDA,NVIDIA,Technology,2018,True,390356,0.3032,0.15070000000000003,38.042199999999994,-16.653200000000012,financial_performance_growth,0.5283,True,22.223000000000003
NVDA,NVIDIA,Technology,2019,True,189583,0.1618,-0.14140000000000003,48.263999999999996,10.221800000000002,financial_performance_growth,0.59135,True,15.838199999999997
NVDA,NVIDIA,Technology,2020,True,389117,0.2727,0.1109,38.446,-9.817999999999998,financial_performance_growth,0.6625,True,16.316599999999998
NVDA,NVIDIA,Technology,2021,True,211568,0.303,0.030299999999999994,57.192,18.746000000000002,financial_performance_growth,0.3913,True,18.746000000000002
NVDA,NVIDIA,Technology,2022,False,964,0.0,,0.0,,,,,
NVDA,NVIDIA,Technology,2023,True,251743,-0.0152,-0.3182,59.2269,2.0349000000000004,financial_performance_growth,0.38105,True,4.804099999999998
NVDA,NVIDIA,Technology,2024,True,256884,0.1086,0.12380000000000001,60.455299999999994,1.2283999999999935,financial_performance_growth,0.53315,True,4.396999999999999
ORCL,Oracle,Technology,2016,True,267909,0.0541,,49.568999999999996,,financial_performance_growth,,,
ORCL,Oracle,Technology,2017,True,378616,0.133,0.0789,50.0771,0.508100000000006,financial_performance_growth,0.41265,True,10.2579
ORCL,Oracle,Technology,2018,True,301746,0.1412,0.008199999999999985,56.9684,6.891300000000001,financial_performance_growth,0.5953,True,8.424100000000003
ORCL,Oracle,Technology,2019,True,284664,-0.022,-0.16319999999999998,55.4338,-1.5346000000000046,financial_performance_growth,0.4036,True,3.8267999999999986
ORCL,Oracle,Technology,2020,True,399460,0.0246,0.0466,48.7158,-6.717999999999996,financial_performance_growth,0.31315,True,8.240599999999997
ORCL,Oracle,Technology,2021,True,421287,0.0429,0.0183,49.89490000000001,1.1791000000000054,financial_performance_growth,0.7402,True,3.3703000000000003
ORCL,Oracle,Technology,2022,True,279600,-0.1006,-0.1435,55.25749999999999,5.362599999999986,financial_performance_growth,0.46565,True,10.518400000000003
ORCL,Oracle,Technology,2023,True,441566,0.0741,0.1747,52.812,-2.4454999999999956,financial_performance_growth,0.7122,True,7.141299999999998
ORCL,Oracle,Technology,2024,True,312410,-0.1858,-0.2599,59.217,6.405000000000001,financial_performance_growth,0.79365,True,12.249399999999994
OXY,Occidental Petroleum,Energy,2016,True,229751,0.1667,,55.9301,,financial_performance_growth,,,
OXY,Occidental Petroleum,Energy,2017,True,239742,0.4388,0.2721,57.186499999999995,1.2563999999999922,financial_performance_growth,0.3237,True,5.8378
OXY,Occidental Petroleum,Energy,2018,True,360304,0.2251,-0.21370000000000003,47.7375,-9.448999999999998,financial_performance_growth,0.32925,True,11.516200000000001
OXY,Occidental Petroleum,Energy,2019,True,210174,0.3562,0.13110000000000002,66.8019,19.064400000000006,financial_performance_growth,0.35435,True,19.0644
OXY,Occidental Petroleum,Energy,2020,True,698065,0.196,-0.1602,32.4039,-34.398,financial_performance_growth,0.0931,True,34.397999999999996
OXY,Occidental Petroleum,Energy,2021,True,306584,0.3396,0.1436,59.3639,26.96,financial_performance_growth,0.1411,True,26.960000000000004
OXY,Occidental Petroleum,Energy,2022,True,331360,0.3274,-0.012199999999999989,59.150099999999995,-0.2138000000000062,financial_performance_growth,0.1373,True,13.742200000000004
OXY,Occidental Petroleum,Energy,2023,True,340399,0.3852,0.05779999999999996,65.8639,6.713800000000006,financial_performance_growth,0.25795,True,14.460200000000004
OXY,Occidental Petroleum,Energy,2024,True,317754,0.3846,-0.0005999999999999894,67.4422,1.5782999999999987,financial_performance_growth,0.3116,True,4.962499999999997
PFE,Pfizer,Healthcare,2016,True,392516,0.4164,,57.985,,financial_performance_growth,,,
PFE,Pfizer,Healthcare,2017,True,418098,0.375,-0.04139999999999999,59.890299999999996,1.9052999999999969,financial_performance_growth,0.2555,True,4.798500000000004
PFE,Pfizer,Healthcare,2018,True,466414,0.4078,0.032799999999999996,57.3738,-2.5164999999999935,financial_performance_growth,0.38615,True,4.234699999999998
PFE,Pfizer,Healthcare,2019,True,556916,0.3333,-0.07450000000000001,54.7479,-2.6259000000000015,financial_performance_growth,0.35695,True,5.101099999999999
PFE,Pfizer,Healthcare,2020,True,452510,0.4025,0.06920000000000004,62.319,7.571100000000001,financial_performance_growth,0.29375,True,10.372100000000001
PFE,Pfizer,Healthcare,2021,True,442809,0.3913,-0.011200000000000043,59.1451,-3.1739000000000033,financial_performance_growth,0.15365,True,6.094099999999999
PFE,Pfizer,Healthcare,2022,True,381306,0.1551,-0.2362,56.647499999999994,-2.4976000000000056,financial_performance_growth,0.1588,True,5.3828000000000005
PFE,Pfizer,Healthcare,2023,True,422949,0.3401,0.18500000000000003,56.4134,-0.23409999999999087,financial_performance_growth,0.1225,True,2.855500000000001
PFE,Pfizer,Healthcare,2024,True,502942,0.2257,-0.1144,52.4911,-3.9223,financial_performance_growth,0.06295,True,7.039700000000003
PSX,Phillips 66,Energy,2016,True,237325,0.2093,,54.1874,,financial_performance_growth,,,
PSX,Phillips 66,Energy,2017,True,217576,0.1478,-0.06150000000000003,58.783899999999996,4.596499999999999,financial_performance_growth,0.3847,True,6.436499999999997
PSX,Phillips 66,Energy,2018,True,253417,0.1145,-0.03329999999999998,57.1391,-1.6447999999999965,financial_performance_growth,0.2022,True,5.296999999999995
PSX,Phillips 66,Energy,2019,True,231552,0.2917,0.17720000000000002,64.953,7.813900000000004,financial_performance_growth,0.1575,True,9.131299999999996
PSX,Phillips 66,Energy,2020,True,228848,0.1429,-0.14880000000000002,68.3861,3.433099999999996,financial_performance_growth,0.21495,True,3.881299999999996
PSX,Phillips 66,Energy,2021,True,271255,0.1983,0.055400000000000005,67.4642,-0.9218999999999937,financial_performance_growth,0.1376,True,11.934100000000004
PSX,Phillips 66,Energy,2022,True,375062,0.2969,0.0986,63.456100000000006,-4.008099999999999,financial_performance_growth,0.0972,True,7.9606999999999974
PSX,Phillips 66,Energy,2023,True,286187,0.113,-0.1839,65.3419,1.885799999999989,financial_performance_growth,0.1429,True,9.904599999999997
PSX,Phillips 66,Energy,2024,True,298996,0.1746,0.0616,61.271699999999996,-4.0702,financial_performance_growth,0.1687,True,5.0936
SBUX,Starbucks,Consumer Discretionary,2016,True,275333,0.0336,,50.9203,,financial_performance_growth,,,
SBUX,Starbucks,Consumer Discretionary,2017,True,280725,-0.0149,-0.0485,45.346900000000005,-5.573399999999992,financial_performance_growth,0.607,True,6.164399999999998
SBUX,Starbucks,Consumer Discretionary,2018,True,289653,0.3881,0.403,51.061,5.714099999999995,financial_performance_growth,0.38635,True,8.909900000000004
SBUX,Starbucks,Consumer Discretionary,2019,True,287675,0.3305,-0.057599999999999985,52.9764,1.9153999999999982,financial_performance_growth,0.38885,True,8.180400000000002
SBUX,Starbucks,Consumer Discretionary,2020,True,309485,0.3529,0.022399999999999975,61.4246,8.4482,financial_performance_growth,0.10635,True,10.6036
SBUX,Starbucks,Consumer Discretionary,2021,True,328943,0.4373,0.08440000000000003,62.2904,0.8658000000000001,financial_performance_growth,0.3449,True,7.2372000000000005
SBUX,Starbucks,Consumer Discretionary,2022,True,465577,0.4108,-0.026500000000000024,54.1694,-8.120999999999995,financial_performance_growth,0.33895,True,8.495199999999997
SBUX,Starbucks,Consumer Discretionary,2023,True,361858,0.3672,-0.04359999999999997,56.818,2.6485999999999947,financial_performance_growth,0.39885,True,9.838399999999998
SBUX,Starbucks,Consumer Discretionary,2024,False,0,0.0,,0.0,,,,,
SCHW,Charles Schwab,Financials,2016,True,193981,-0.0889,,53.2527,,financial_performance_growth,,,
SCHW,Charles Schwab,Financials,2017,True,208562,-0.0175,0.0714,53.4614,0.20870000000000033,financial_performance_growth,0.49815,True,2.102900000000003
SCHW,Charles Schwab,Financials,2018,True,391632,-0.0788,-0.06129999999999999,39.2205,-14.240899999999996,financial_performance_growth,0.34345,True,17.7397
SCHW,Charles Schwab,Financials,2019,True,194824,-0.1311,-0.0523,61.3374,22.1169,financial_performance_growth,0.7187,True,22.4707
SCHW,Charles Schwab,Financials,2020,True,393050,-0.1429,-0.011800000000000005,41.266999999999996,-20.070400000000006,financial_performance_growth,0.54045,True,20.270400000000002
SCHW,Charles Schwab,Financials,2021,True,232161,-0.2662,-0.12329999999999999,58.407799999999995,17.1408,financial_performance_growth,0.63515,True,19.4934
SCHW,Charles Schwab,Financials,2022,True,409277,-0.1415,0.1247,41.61,-16.797799999999995,financial_performance_growth,0.63565,True,16.797800000000002
SCHW,Charles Schwab,Financials,2023,True,265462,0.0456,0.1871,62.909000000000006,21.299000000000007,financial_performance_growth,0.2741,True,21.299000000000003
SCHW,Charles Schwab,Financials,2024,True,271640,0.0764,0.030799999999999994,63.8714,0.9623999999999953,financial_performance_growth,0.46145,True,3.180200000000001
SLB,SLB,Energy,2016,True,327721,0.1339,,46.2893,,financial_performance_growth,,,
SLB,SLB,Energy,2017,True,384688,0.0909,-0.043,47.856899999999996,1.5675999999999988,financial_performance_growth,0.21365,True,3.425399999999998
SLB,SLB,Energy,2018,True,303396,0.1429,0.052000000000000005,55.5709,7.714000000000006,financial_performance_growth,0.56365,True,8.014800000000001
SLB,SLB,Energy,2019,True,317494,0.1886,0.04569999999999999,55.686099999999996,0.11519999999999442,financial_performance_growth,0.5411,True,3.1153999999999997
SLB,SLB,Energy,2020,True,281912,0.2651,0.07650000000000001,58.38700000000001,2.7009000000000114,financial_performance_growth,0.5353,True,4.851900000000003
SLB,SLB,Energy,2021,True,449538,0.1858,-0.07930000000000001,47.8936,-10.493400000000008,financial_performance_growth,0.09255,True,11.3916
SLB,SLB,Energy,2022,True,260352,0.303,0.1172,60.6487,12.755099999999999,financial_performance_growth,0.20555,True,14.150899999999996
SLB,SLB,Energy,2023,True,248324,0.1676,-0.1354,65.23740000000001,4.58870000000001,financial_performance_growth,0.2802,True,5.8789000000000025
SLB,SLB,Energy,2024,True,246687,0.0868,-0.0808,64.1703,-1.0671000000000106,financial_performance_growth,0.1224,True,5.057700000000002
TGT,Target,Consumer Discretionary,2016,True,247985,-0.1529,,49.4787,,financial_performance_growth,,,
TGT,Target,Consumer Discretionary,2017,True,245533,-0.1226,0.030300000000000007,51.6425,2.163799999999995,financial_performance_growth,0.10785,True,4.009399999999999
TGT,Target,Consumer Discretionary,2018,True,244237,-0.0596,0.063,51.0159,-0.6265999999999963,financial_performance_growth,0.6824,True,6.7732
TGT,Target,Consumer Discretionary,2019,True,230377,-0.1111,-0.051500000000000004,54.041700000000006,3.025800000000004,financial_performance_growth,0.4447,True,4.875800000000005
TGT,Target,Consumer Discretionary,2020,True,330515,-0.1855,-0.0744,48.9841,-5.057600000000008,financial_performance_growth,0.18915,True,5.811200000000005
